time,open,high,low,close,pz,tz,xup,xdn,est,ema12,atr14,close
1789576560,759.81,759.89,759.76,759.84,-82.32170185063893,-44.40765123171598,0,0,0,760.030987638774,0.22378827149284122,759.84
1789576680,759.841,759.94,759.83,759.9,-76.49793296249504,-44.95064722839733,0,0,0,760.0108356943473,0.2156605378147821,759.9
1789576800,759.87,759.97,759.84,759.88,-72.00446997575145,-45.32640203050499,0,0,0,759.9907071259862,0.20954192797086876,759.88
1789576920,759.89,759.95,759.83,759.95,-66.60335248181222,-45.251130673342615,0,0,0,759.984444491219,0.2031460759729499,759.95
1789577040,759.95,760.09,759.93,760.08,-59.38108578992897,-44.31773253805447,0,0,0,759.9991453387238,0.20006421340345934,760.08
1789577160,760.07,760.17,760.035,760.16,-52.250100056732435,-42.88041340268424,0,0,0,760.0238922096894,0.1954167695889259,760.16
1789577280,760.14,760.19,760.1,760.1,-49.09770888575959,-41.92490055315758,0,0,0,760.0356011005064,0.18788700033257633,760.1
1789577400,760.08,760.14,759.84,759.86,-56.19578996996529,-42.715299621818836,0,0,0,760.0085855465824,0.19589507173738907,759.86
1789577520,759.84,759.845,759.74,759.84,-62.42616737198672,-43.93143978698979,0,0,0,759.9826493086466,0.19047399518471875,759.84
1789577640,759.82,760,759.81,759.97,-61.927419494436535,-44.23210816512405,0,0,0,759.9807032611625,0.19044013838581414,759.97
1789577760,759.97,760,759.85,759.91,-64.33119485794695,-44.63513315675505,0,0,0,759.9698258363683,0.1875515570725401,759.91
1789577880,759.91,759.93,759.775,759.775,-71.02761692268064,-45.80850298733698,0,0,0,759.9398526307732,0.185226445853071,759.775
1789578000,759.78,759.79,759.42,759.44,-77.87071269200861,-48.04754355226728,0,0,0,759.8629522260388,0.19842455686356625,759.44
1789578120,759.43,759.48,759.27,759.31,-82.37794535408463,-50.381787050674156,0,0,0,759.7778826528021,0.19925137423045697,759.31
1789578240,759.285,759.48,759.285,759.43,-81.55139568058358,-51.80305840906696,0,0,0,759.7243622446787,0.19894770464257075,759.43
1789578360,759.4,759.5,759.4,759.47,-78.46615687463044,-52.53854114968206,0,0,0,759.6852295916511,0.1918800114538173,759.47
1789578480,759.49,759.58,759.44,759.57,-72.07800264781554,-52.44398537798142,0,0,0,759.6675019621664,0.18817429634997224,759.57
1789578600,759.57,759.63,759.47,759.48,-70.95368958781987,-52.65625405826022,0,0,0,759.6386555064485,0.18616184661068624,759.48
1789578720,759.49,759.6,759.44,759.59,-64.95439762564702,-52.341251016390004,0,0,0,759.6311700439179,0.18429314328134924,759.59
1789578840,759.6,759.8,759.59,759.69,-58.498406914886665,-51.41677698225354,0,0,0,759.6402208063921,0.18612934733267592,759.69
1789578960,759.71,759.83,759.7,759.75,-52.4825008383393,-50.17804112555859,0,0,0,759.6571099131011,0.18283439395176954,759.75
1789579080,759.73,759.84,759.72,759.76,-47.774919107015926,-49.020777076679586,1,0,0,759.6729391572394,0.17834622295521488,759.76
1789579200,759.75,759.92,759.75,759.84,-42.679015417218366,-47.65182998177843,0,0,0,759.6986408253564,0.1777500641726966,759.84
1789579320,759.85,759.89,759.575,759.58,-48.807034507026415,-48.02121701514369,0,1,0,759.6803883906862,0.18755363101749975,759.58
1789579440,759.56,759.84,759.54,759.821,-44.189756450842744,-47.59553385601299,1,0,0,759.7020209459653,0.19558551451625464,759.821
1789579560,759.79,759.89,759.735,759.89,-39.01188255552423,-46.67292364814935,0,0,0,759.7309408004321,0.19268654919366307,759.89
1789579680,759.87,759.94,759.83,759.93,-34.345868438383945,-48.32424828216402,0,0,0,759.7615652926734,0.18678036710840237,759.93
1789579800,759.94,760.06,759.66,759.7,-38.96859673108395,-51.947244200061334,0,0,0,759.7520937091851,0.20201034088637201,759.7
1789579920,759.72,759.79,759.67,759.77,-37.38847286476644,-54.859934792679695,0,0,0,759.7548485231566,0.1961524593944886,759.77
1789580040,759.751,759.84,759.74,759.83,-33.43882300299967,-56.667746428629336,0,0,0,759.7664102888249,0.1892844265805982,759.83
1789580160,759.83,759.89,759.811,759.84,-30.091775480096114,-57.65902819592782,0,0,0,759.7777317828518,0.1814069675391234,759.84
1789580280,759.81,759.83,759.63,759.63,-37.204940393840204,-59.876511637398806,0,0,0,759.7550038162592,0.18344932700061717,759.63
1789580400,759.63,759.64,759.45,759.53,-46.9796546624687,-62.938234933907616,0,0,0,759.7203878445271,0.18391723221485456,759.53
1789580520,759.51,759.55,759.33,759.33,-58.86765238925518,-67.41034737245259,0,0,0,759.6603281761383,0.1864945727709302,759.33
1789580640,759.325,759.53,759.315,759.53,-60.85611563602789,-70.00754527365585,0,0,0,759.6402776875016,0.1885306747158579,759.53
1789580760,759.54,759.77,759.54,759.72,-55.78578984585209,-70.16757796432688,0,0,0,759.6525426586552,0.19220705509329727,759.72
1789580880,759.715,759.72,759.53,759.55,-58.5647009842083,-71.13930734319646,0,0,0,759.6367668650159,0.1920494083009228,759.55
1789581000,759.57,759.68,759.5,759.68,-55.615853676045745,-70.9410048115372,0,0,0,759.643418116552,0.19118873627942473,759.68
1789581120,759.66,759.82,759.63,759.82,-47.98403132822623,-69.10646929285294,0,0,0,759.6705845601593,0.191103826545184,759.82
1789581240,759.84,759.86,759.67,759.69,-46.9569786097699,-68.39084340870609,0,0,0,759.6735715509041,0.19102498179196048,759.69
1789581360,759.68,759.94,759.67,759.93,-38.35867355464321,-65.74999921656183,0,0,0,759.7130220815342,0.19666605452111297,759.93
1789581480,759.92,760.27,759.92,760.27,-28.769005165982406,-60.80068027893802,0,0,0,759.7987109920674,0.20761847919817794,760.27
1789581600,760.3,760.86,758.8,758.9,-45.70296746671964,-65.61204919485947,0,0,0,759.6604477625186,0.3399314449697409,758.9
1789581720,758.94,760.06,758.78,759.64,-49.150165160479375,-67.28803877035922,0,0,0,759.6573019529004,0.40707919890047173,759.64
1789581840,759.64,760.57,759.45,760.465,-41.678042826403185,-62.629817998433126,0,0,0,759.7815631909158,0.4580021132647241,760.465
1789581960,760.49,760.85,760.16,760.81,-31.868078823099914,-54.84605394306406,0,0,0,759.9397842384672,0.47457339088867634,760.81
1789582080,760.8,761.22,760.65,760.67,-29.61680853184544,-49.085619370962064,0,0,0,760.0521251248568,0.48138957725377446,760.67
1789582200,760.69,760.83,760.11,760.21,-32.708800778274885,-47.38166906370138,0,0,0,760.0764135671866,0.49843317887850686,760.21
1789582320,760.21,760.37,759.84,760.29,-34.19641323007666,-46.720493127550974,0,0,0,760.1092730183886,0.5006879518157544,760.29
1789582440,760.32,760.53,759.849,759.88,-39.5729539506606,-48.8380632032981,0,0,0,760.0740002463289,0.5135673838289095,759.88
1789582560,759.85,760.1,759.73,759.91,-43.214534511369095,-51.10878336155423,0,0,0,760.0487694392014,0.5033125706982735,759.91
1789582680,759.9,760.31,759.67,759.96,-47.83306705979083,-52.730455194403085,0,0,0,760.0351126024011,0.5130759585055388,759.96
1789582800,759.94,760.15,759.619,759.98,-51.47604081319351,-53.79221632039468,0,0,0,760.0266337404933,0.514356247183711,759.98
1789582920,759.95,760.28,759.83,760.06,-53.1810668216155,-54.047891480163074,0,0,0,760.0317670111866,0.5097593723848696,760.06
1789583040,760.12,760.15,759.56,759.58,-58.984160771948964,-57.05419408777899,0,1,0,759.962264394081,0.5154908457859526,759.58
1789583160,759.661,759.681,758.87,759.05,-67.24631730027338,-63.61168148361735,0,0,0,759.8219160257609,0.53659864251553,759.05
1789583280,758.97,759.78,758.79,759.69,-65.10871999529923,-66.06542066026653,1,0,0,759.8016212525669,0.5689844537644214,759.69
1789583400,759.65,759.88,758.66,758.82,-72.70653999647386,-71.75923831030241,0,1,0,759.6506025983258,0.6154855642098218,758.82
1789583520,758.84,758.87,757.68,757.85,-78.66549821769402,-77.58784437044872,0,0,0,759.373586813968,0.65652230962341,757.85
1789583640,757.83,758.15,756.77,756.95,-83.27103377562982,-82.65856502641279,0,0,0,759.0007273041268,0.7081992875074519,756.95
1789583760,756.96,757.14,756.06,756.32,-86.40260666661013,-86.60188326647742,1,0,0,758.5883077188765,0.7347564812569225,756.32
1789583880,756.41,758.03,756.38,757.915,-78.71805444265794,-84.77648539086351,0,0,0,758.4847219159725,0.8044167325957082,757.915
1789584000,757.87,759,757.83,758.98,-66.85249432036545,-78.46039386992356,0,0,0,758.5609185442844,0.8305298231245832,758.98
1789584120,759.05,760.21,759.05,759.88,-54.81378934492529,-69.32439211089165,0,0,0,758.763854152856,0.8590634071871143,759.88
1789584240,759.88,759.97,758.795,759.13,-49.8548174830155,-63.25991299332911,0,0,0,758.8201842831858,0.8816303066737537,759.13
1789584360,759.085,759.18,758.04,758.04,-52.05073790383756,-62.24748158555821,0,0,0,758.7001559319264,0.9000852847684847,758.04
1789584480,758.08,758.17,757.46,757.54,-56.41104946590099,-64.28604476861186,0,0,0,758.5216704039377,0.8865077644278732,757.54
1789584600,757.589,757.83,756.74,757.24,-60.78574469134796,-67.69359329899832,0,0,0,758.3244903417934,0.9010429241115988,757.24
1789584720,757.22,757.22,755.54,755.54,-70.58930851851096,-73.92988154842855,0,0,0,757.8961072122868,0.9581112866750593,755.54
1789584840,755.535,755.74,755.03,755.25,-76.84376149359512,-79.83397335271468,0,0,0,757.4890137950119,0.9403890519125576,755.25
1789584960,755.25,755.25,753.91,754.26,-81.13134860710724,-84.64442555398495,0,0,0,756.9922424419332,0.9689326910616629,754.26
1789585080,754.28,754.75,753.75,753.84,-85.47183542417207,-88.40630101197169,0,0,0,756.5072820662512,0.9711517845572584,753.84
1789585200,753.92,755.18,753.75,754.36,-86.32333474412451,-90.80446072281335,0,0,0,756.1769309791356,1.0039266570888792,754.36
1789585320,754.39,755.15,754.12,755.09,-82.30531139732003,-90.92167493351948,0,0,0,756.0097108284994,1.0057890387253858,755.09
1789585440,755.075,755.36,753.94,754.44,-82.19961362078693,-91.90108075755285,0,0,0,755.768216854884,1.035375535959284,754.44
1789585560,754.44,754.75,753.74,753.99,-84.86081492310603,-93.49575208730238,0,0,0,755.4946450310557,1.0335629976764773,753.99
1789585680,754.02,754.17,752.99,753.24,-86.84118112659178,-94.9784612385227,0,0,0,755.1477765647395,1.0440227835567253,753.24
1789585800,753.2,753.33,751.84,751.86,-90.0878750922557,-96.18606165324066,0,0,0,754.6419647855488,1.0758782990169597,751.86
1789585920,751.88,752.17,751.25,751.4,-91.76923887352106,-97.1236181480467,0,0,-1,754.1432009723875,1.0647441348014597,751.4
1789586040,751.39,752.12,751.14,751.52,-91.7092610950107,-97.83740424707376,0,0,-1,753.7396315920201,1.0586909823156423,751.52
1789586160,751.51,751.65,751.06,751.11,-93.57745532647291,-98.37628339731823,0,0,-1,753.3350728855555,1.0252130550073844,751.11
1789586280,751.22,751.4,750.5,750.94,-92.88594442430193,-98.78162261865964,0,0,-1,752.9666001339316,1.0162692653639982,750.94
1789586400,750.95,751.33,750.37,750.63,-92.5777561223227,-99.08602032088505,0,0,-1,752.6071231902498,1.0122500321237153,750.63
1789586520,750.62,750.825,750.19,750.25,-93.73869549963489,-99.31444969296057,0,0,-1,752.2444888532883,0.9853036012577351,750.25
1789586640,750.25,750.87,749.8,749.8,-95.30402162472616,-99.48581542048602,0,0,-1,751.8684136450901,0.9913533440250433,749.8
1789586760,749.76,750.47,749.6,750.33,-88.10640870288695,-99.61435428228637,0,0,-1,751.6317346227685,0.9826852480232547,750.33
1789586880,750.3,751.31,750.06,751.24,-80.6352324314826,-98.80969218317149,0,0,-1,751.5714677577272,1.0017791588787366,751.24
1789587000,751.23,751.85,751.12,751.62,-74.05844133454761,-97.38714819240754,0,0,-1,751.5789342565384,0.9823663618159709,751.62
1789587120,751.655,752.31,751.58,752.09,-67.66194123713116,-95.33312091349929,0,0,-1,751.6575597555326,0.9643401931148233,752.09
1789587240,752.05,752.635,752.02,752.33,-60.74319859885807,-92.95750060112552,0,0,-1,751.7610121008353,0.939387322178051,752.33
1789587360,752.32,752.35,751.47,752.165,-55.541773949143725,-91.07729377908495,0,0,-1,751.8231640853221,0.9351453705939042,752.165
1789587480,752.12,752.56,751.92,752.43,-50.812580461858005,-89.20205590907983,0,0,-1,751.916523456811,0.9140635584086244,752.43
1789587600,752.42,752.8,752.025,752.025,-49.53307713084589,-88.2148164533273,0,0,-1,751.9332121557632,0.9041304470937211,752.025
1789587720,752,752.38,751.78,752.25,-47.3955151442848,-87.28560604661115,0,0,-1,751.9819487471842,0.8824068437298855,752.25
1789587840,752.27,752.915,752.02,752.91,-43.20288635821375,-85.46516056377222,0,0,-1,752.124725863002,0.8833063548920352,752.91
1789587960,752.9,753.31,752.78,753.26,-37.60993175895163,-82.8403359388063,0,0,-1,752.2993834225401,0.8580701866854594,753.26
1789588080,753.23,753.64,753.12,753.47,-30.964560416587673,-79.84758019475063,0,0,-1,752.4794782806109,0.8339223162079252,753.47
1789588200,753.49,754.07,753.36,753.59,-25.156306218481085,-76.85224396027236,0,0,-1,752.6503277759016,0.8250707221930761,753.59
1789588320,753.565,753.98,753.46,753.74,-20.196088724263653,-74.12382227887844,0,0,0,752.8179696565321,0.8032799563221408,753.74
1789588440,753.73,754.22,753.56,754.09,-15.653560049691228,-71.35288984491781,0,0,0,753.0136666324503,0.793045673727708,754.09
1789588560,754.125,754.37,753.89,753.98,-13.893277358121914,-69.22489307936577,0,0,0,753.162333304381,0.7706852684614444,753.98
1789588680,753.99,754.34,753.81,754.095,-11.861362219757176,-67.28865587584605,0,0,0,753.3058204883224,0.7534934635713474,754.095
1789651800,763.1,763.39,762.11,762.11,-11.706693323476346,-57.77777315908138,0,0,0,754.6603096439651,1.3636010733162482,762.11
1789651920,762.15,762.37,761.91,761.97,-12.639198856505422,-48.01503157603988,0,0,0,755.7848773910474,1.2990581395079472,761.97
1789652040,761.97,762,761.19,761.29,-19.170767816358698,-40.50365929111972,0,0,0,756.6318193308863,1.2641254152573755,761.29
1789652160,761.34,761.55,761.09,761.21,-24.22361610882444,-34.77805608731583,0,0,0,757.3361548184422,1.206687885596129,761.21
1789652280,761.2,761.28,761.01,761.13,-28.219475022353492,-30.442001259202243,0,0,0,757.9198233079127,1.139781608053547,761.13
1789652400,761.12,761.24,760.74,760.85,-31.890767635958227,-27.433566606823298,0,1,0,758.3706197220799,1.094082921764008,760.85
1789652520,760.85,761.1,760.71,761,-34.22223396315459,-24.982278629494417,0,0,0,758.7751397648369,1.0437912844951494,761
1789652640,761.035,761.19,760.52,760.85,-36.50224594216456,-23.167607490448898,0,0,0,759.0943490317851,1.0170919070312154,760.85
1789652760,760.8,761.48,760.73,761.255,-35.623104271593824,-21.22837013257798,0,0,0,759.4267568730489,0.998013913671843,761.255
1789652880,761.25,761.4,760.79,761.33,-34.64458626807463,-19.41374532698961,0,0,0,759.7195635079645,0.9702986341238552,761.33
1789653000,761.4,761.62,761.05,761.3,-32.41653283060552,-17.89210411346921,0,0,0,759.9627075836622,0.9417058745435833,761.3
1789653120,761.28,761.87,761,761.17,-31.970536957126107,-16.784998112813646,0,0,0,760.1484448784834,0.9365840263618992,761.17
1789653240,761.17,761.42,760.97,761,-34.297775480989245,-16.115034602497424,0,0,0,760.2794533587166,0.9018280244789015,761
1789653360,761.09,761.16,760.79,760.92,-36.913718038640184,-15.72761916678188,0,0,0,760.3779989958372,0.8638403084446946,760.92
1789653480,760.94,761.25,760.87,761.25,-35.34788902681837,-15.01685840531526,0,0,0,760.5121529964777,0.8292802864129304,761.25
1789653600,761.25,761.25,760.38,760.63,-38.46405734837898,-15.07856762152019,0,0,0,760.5302833047118,0.8321888373834357,760.63
1789653720,760.62,760.63,760.29,760.63,-40.8510641593205,-15.29099565595251,0,0,0,760.5456243347561,0.7970324918560497,760.63
1789653840,760.63,760.69,760.32,760.45,-43.021817956723204,-15.693722464435723,0,0,0,760.5309128986398,0.7665301710091894,760.45
1789653960,760.45,760.63,760.11,760.11,-45.429202715976565,-16.47830180175875,0,0,0,760.4661570680798,0.7489208730799604,760.11
1789654080,760.11,760.38,759.97,760.25,-46.29497497594522,-16.980286720826808,0,0,0,760.4329021345291,0.7247122392885323,760.25
1789654200,760.23,760.47,760.1,760.43,-57.30017860038035,-18.041540510361145,0,0,0,760.4324556522938,0.6993756507679232,760.43
1789654320,760.37,760.82,760.29,760.81,-59.379552851171596,-18.182629102271513,0,0,0,760.4905393980947,0.6872773899987921,760.81
1789654440,760.81,761.23,760.81,761.08,-55.30032937017931,-17.439293700147836,0,0,0,760.5812256445416,0.6681861478560264,761.08
1789654560,761.11,761.43,761.11,761.23,-48.26965492237121,-16.20826175144881,0,0,0,760.681037083843,0.6454585658663037,761.23
1789654680,761.23,761.48,761.19,761.48,-39.896978033883585,-14.539596982404355,0,0,0,760.8039544555594,0.6200686683044222,761.48
1789654800,761.475,761.72,761.28,761.65,-32.00694405172876,-12.677911399134835,0,0,0,760.9341153085503,0.607206620568396,761.65
1789654920,761.68,762.03,761.66,761.97,-24.5294798834563,-10.559882142169139,0,0,0,761.093482184158,0.5909775762420816,761.97
1789655040,761.97,762.09,761.75,761.89,-20.641026284561725,-8.902337950745332,0,0,0,761.2160233865952,0.5730506065105067,761.89
1789655160,761.925,762.26,761.9,762.26,-15.480769713421296,-7.053927776555279,0,0,0,761.3766351732729,0.5585469917597565,762.26
1789655280,762.24,762.27,761.66,761.68,-18.990510395434278,-6.503241329177142,0,0,0,761.423306685077,0.5622222066340606,761.68
1789655400,761.68,761.97,761.62,761.73,-22.095340263494162,-6.258482467673786,0,0,0,761.4704902719883,0.5470634775887723,761.73
1789655520,761.75,761.89,761.55,761.67,-26.688353023708213,-6.221374919206096,0,0,0,761.5011840762978,0.5322732291895765,761.67
1789655640,761.68,762.06,761.67,761.88,-27.618438680824262,-5.844610208526819,0,0,0,761.559463449175,0.5221108556760343,761.88
1789655760,761.9,762.005,761.74,761.919,-27.55578553235721,-5.359020065942061,0,0,0,761.6147767646866,0.5037457945563166,761.919
1789655880,761.93,762.01,761.665,761.67,-32.362491323181224,-5.361669246529922,0,0,0,761.6232726470424,0.4924068092308674,761.67
1789656000,761.66,762.17,761.63,762.17,-26.221143854705176,-4.568171677233889,0,0,0,761.7073845474974,0.4958063228572314,762.17
1789656120,762.16,762.22,762,762,-24.92890136928932,-4.002333312835992,0,0,0,761.7524023094209,0.476105871224574,762
1789656240,762.01,762.08,761.69,761.71,-29.51928472261774,-4.054136234291655,0,0,0,761.7458788772022,0.46995545185138915,761.71
1789656360,761.69,761.79,761.1,761.17,-37.74815919413757,-4.872821533562089,0,0,0,761.6572821268634,0.4856729195762857,761.17
1789656480,761.23,761.39,761.06,761.26,-42.585467221689996,-5.7316580379330215,0,0,0,761.5961617996536,0.47455342532083966,761.26
1789656600,761.25,761.28,761.04,761.16,-48.14647368815719,-6.719209114539517,0,0,0,761.5290599843223,0.45779960922649465,761.16
1789656720,761.16,761.17,760.82,760.82,-56.29167344793533,-8.332820260066145,0,0,0,761.4199738328881,0.4500996371388814,760.82
1789656840,760.83,760.83,760.48,760.5,-67.01763776751592,-10.733211539026279,0,0,0,761.2784393970592,0.44294966305753436,760.5
1789656960,760.53,760.99,760.44,760.81,-70.20949753977507,-12.197836424011696,0,0,0,761.2063717975116,0.45059611569627867,760.81
1789657080,760.85,761.1,760.65,760.785,-72.83906583055905,-13.32270885827385,0,0,0,761.1415453671252,0.4505535360036906,760.785
1789657200,760.8,760.91,760.62,760.65,-76.5909372427023,-14.431699271025225,0,0,0,761.0659230029521,0.43908542628913866,760.65
1789657320,760.69,761,760.61,760.85,-75.69965830430627,-15.010108470019906,0,0,0,761.032704079421,0.43557932441134206,760.85
1789657440,760.83,760.85,760.4,760.43,-81.42396276123029,-16.30148428928521,0,0,0,760.9399803748947,0.436609372667678,760.43
1789657560,760.4,760.8,760.36,760.75,-79.56188617767924,-16.913281795930853,0,0,0,760.910752624911,0.4368515603342682,760.75
1789657680,760.75,760.87,760.67,760.79,-74.78013846748897,-17.217972978439292,0,0,0,760.8921752980016,0.4199335917389666,760.79
1789657800,760.74,761.055,760.65,761.01,-67.79478126997182,-16.960376186934685,0,0,0,760.9103021752321,0.41886690661475273,761.01
1789657920,761.03,761.18,760.87,761.15,-61.200924662156694,-16.296239883053193,0,0,0,760.9471787636579,0.4110906989994093,761.15
1789658040,761.159,761.24,760.93,761.02,-58.7107124452523,-15.920179065004922,0,0,0,760.9583820307874,0.40386993478517,761.02
1789658160,761.02,761.42,760.965,761.42,-51.7749698178108,-14.83853008115832,0,0,0,761.029400179897,0.4075220823005098,761.42
1789658280,761.39,761.49,761.31,761.44,-46.379614460131975,-14.811106018955906,0,0,0,761.0925693829898,0.3912705049933351,761.44
1789658400,761.45,761.45,761.17,761.21,-46.09200348707999,-15.215479853726945,0,0,0,761.1106356317606,0.38332261177953164,761.21
1789658520,761.21,761.35,761.1,761.19,-47.03599683133771,-15.64385019386718,0,0,0,761.1228455345666,0.3737995680809937,761.19
1789658640,761.18,761.67,761.07,761.67,-39.567695297922675,-14.399216848375776,0,0,0,761.2070231446334,0.38995674178948764,761.67
1789658760,761.66,761.73,761.49,761.51,-33.20024699791731,-13.224800137515329,0,0,0,761.253634968536,0.379245545947382,761.51
1789658880,761.52,761.67,761.39,761.57,-27.002375029459458,-11.995914022389641,0,0,0,761.3023065118381,0.37215657837970995,761.57
1789659000,761.6,761.71,761.5,761.67,-21.04010243997858,-10.613900724864987,0,0,0,761.3588747407861,0.36057396563830474,761.67
1789659120,761.64,761.72,761.52,761.59,-18.421031941859383,-9.69036584451748,0,0,0,761.3944324729729,0.3491043966641434,761.59
1789659240,761.58,761.94,761.49,761.8,-16.025815793324476,-8.551548405544908,0,0,0,761.4568274771309,0.3563112254738507,761.8
1789659360,761.8,762.03,761.77,761.93,-13.317989368706908,-7.2139167150221315,0,0,0,761.5296232498799,0.3494318522257179,761.93
1789659480,761.915,762.03,761.86,762.03,-9.988492026530182,-5.728324162089352,0,0,0,761.6066042883599,0.3366152913524494,762.03
1789659600,762.05,762.35,762.01,762.28,-9.15750457572655,-4.402205330174599,0,0,1,761.7102036286122,0.33685705625584816,762.28
1789659720,762.31,762.51,762.28,762.29,-12.368128431795881,-3.3369747338334776,0,0,1,761.7994030703642,0.32922440938043174,762.29
1789659840,762.285,762.34,762.18,762.22,-18.70400330059082,-2.6442883586349986,0,0,1,761.8641102903082,0.3171369515675496,762.22
1789659960,762.23,762.39,762.205,762.28,-21.505308008724295,-2.030402038396212,0,0,1,761.9280933225684,0.30769859788414927,762.28
1789660080,762.27,762.405,762.22,762.33,-22.893163431458444,-1.5385301186038136,0,0,1,761.9899251190964,0.2989344123209919,762.33
1789660200,762.37,762.42,762.09,762.24,-26.78277579940009,-1.256679407115637,0,0,1,762.0283981776969,0.3011533828694873,762.24
1789660320,762.24,762.43,762.22,762.28,-29.374344722180112,-0.9816456685704732,0,0,1,762.0671061503589,0.2946424269502326,762.28
1789660440,762.27,762.44,762.27,762.32,-29.99419032784943,-0.7492796225057701,0,0,1,762.1060128964575,0.2857393964537926,762.32
1789660560,762.3,762.3,762.07,762.11,-34.15583692064421,-1.0869081967886978,0,0,1,762.1066262970025,0.28318658242137884,762.11
1789660680,762.09,762.56,762.09,762.54,-25.858488428737992,-0.9989645884751048,0,0,1,762.1732991743868,0.2965303979627028,762.54
1789660800,762.55,762.59,762.415,762.46,-22.98943801822592,-0.8104845883175225,0,0,1,762.2174069937118,0.287849655251086,762.46
1789660920,762.48,762.6,762.4,762.54,-18.683468376996135,-0.6282838235585397,0,0,1,762.2670366869869,0.2815746798760117,762.54
1789661040,762.58,762.58,762.19,762.19,-25.83613069451152,-1.0483660321033943,0,0,1,762.2551848889889,0.28931934559915273,762.19
1789661160,762.2,762.27,762.055,762.22,-32.02999058286687,-1.564414219629266,0,0,1,762.2497718291445,0.2840108209135012,762.22
1789661280,762.25,762.53,762.16,762.48,-27.804295870882278,-1.4268958613789253,0,0,1,762.2851915477377,0.2901529051339657,762.48
1789661400,762.48,762.5,762.255,762.26,-33.18643555962393,-1.6360535763496602,0,0,1,762.2813159250088,0.286927697624397,762.26
1789661520,762.23,762.31,762.15,762.18,-38.700637480529856,-2.2345980115021042,0,0,1,762.2657288596229,0.2778614335083664,762.18
1789661640,762.18,762.34,762.16,762.34,-37.476949462464134,-2.1594885019549537,0,0,1,762.2771551889117,0.2708713311149162,762.34
1789661760,762.31,762.38,762.25,762.355,-38.703843497449014,-2.0161457736164543,0,0,1,762.2891313136945,0.2608090931781361,762.355
1789661880,762.37,762.41,762.23,762.32,-42.83869343389471,-2.099905847135293,0,0,1,762.2938803423569,0.25503701509397997,762.32
1789662000,762.3,762.39,762.25,762.36,-46.451053973726005,-2.182924627826085,0,0,1,762.3040525973789,0.24682008544440898,762.36
1789662120,762.38,762.49,762.34,762.49,-40.807517264606226,-1.8380583401582333,0,0,1,762.3326598900899,0.239904365055521,762.49
1789662240,762.48,762.58,762.47,762.49,-36.574864732766386,-1.4454987115482314,0,0,1,762.3568660608453,0.23062548183727047,762.49
1789662360,762.5,762.6,762.46,762.6,-27.43114854957479,-1.1064423524710256,0,0,1,762.3942712822537,0.2241522331346073,762.6
1789662480,762.615,762.63,762.4,762.52,-27.30886865855826,-0.8372712039565533,0,0,1,762.413614161907,0.22456993076785095,762.52
1789662600,762.51,762.66,762.33,762.33,-37.29983331209805,-1.4680183970492888,0,0,1,762.4007504446906,0.23210064999871355,762.33
1789662720,762.33,762.375,761.985,762,-52.57487498407387,-3.8471952930605604,0,0,1,762.3390965301228,0.2433791749988045,762
1789662840,762.01,762.17,761.98,762.11,-59.78042094393746,-5.556194661401268,0,0,1,762.3038509101038,0.23956637678459994,762.11
1789662960,762.08,762.29,762.015,762.27,-59.264794317579245,-5.960530547799219,0,0,1,762.2986430777802,0.2420973498714126,762.27
1789663080,762.25,762.31,762.13,762.145,-63.50290723551143,-6.628275494787391,0,0,1,762.2750056811986,0.2376618248805938,762.145
1789663200,762.17,762.37,762.11,762.31,-60.57671251219679,-6.4379351956103115,0,0,1,762.2803894225527,0.23925740881769358,762.31
1789663320,762.32,762.58,762.32,762.58,-48.39242743227345,-5.317360921547657,0,0,1,762.3264833575446,0.24145330818786515,762.58
1789663440,762.58,762.65,762.51,762.52,-40.71828803352982,-4.15099053277405,0,0,1,762.3562551486916,0.2342066433173024,762.52
1789663560,762.53,762.67,762.46,762.59,-32.62567254688477,-3.167566180118307,0,0,1,762.3922158950468,0.23247759736606097,762.59
1789663680,762.61,762.62,762.41,762.44,-32.23494947742583,-2.579566891958408,0,0,1,762.3995672958088,0.2308720546970592,762.44
1789663800,762.455,762.53,762.41,762.43,-32.77974546904379,-2.2339454806268373,0,0,1,762.4042492502997,0.22295262221869816,762.43
1789663920,762.44,762.55,762.44,762.49,-30.86211935843315,-1.7752158810228051,0,0,1,762.4174416733305,0.21559886348879148,762.49
1789664040,762.51,762.53,761.84,761.93,-46.194782289910805,-3.6296761387299825,0,0,1,762.3424506466642,0.24948465895387356,761.93
1789664160,761.91,762.04,761.62,761.97,-51.616370373442614,-5.428173700357805,0,0,1,762.2851505471774,0.26166432617145113,761.97
1789664280,761.97,762.45,761.96,762.45,-43.32828086749301,-5.06457347946033,0,0,1,762.3105120014578,0.2779740171592053,762.45
1789664400,762.44,762.73,762.36,762.73,-32.49621065061976,-4.129577844325906,0,0,1,762.3750486166182,0.2845473016478338,762.73
1789664520,762.73,762.73,762.33,762.415,-31.708352290376297,-3.6900756884707597,0,0,1,762.3811949832923,0.2927939229587012,762.415
1789664640,762.44,762.67,762.4,762.63,-26.110214789976467,-2.9651875347618466,0,0,1,762.4194726781705,0.291165785604507,762.63
1789664760,762.65,762.8,762.6,762.77,-20.23989883870256,-2.2897675738743106,0,0,1,762.4733999584519,0.28465394377560876,762.77
